"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Middle East & North Africa (all income levels)","MEA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","225950000","79847596.1154267","310642842.857064","151681606.785952","-3024906562.55119","2657929655.95945","25156584.9445356","1341336292.98391","1594124925.11562","-6935399.47743123","-3077113541.15218","7255411611.78962","11673642472.9757","5664008095.52353","6402492731.47333","2106765734.12062","2376702489.10305","-121304792.114113","2036258910.45217","1537218830.10181","2632204245.84202","2552472086.94113","4097234022.7678","5174917797.62865","3861010898.41354","1488885867.72981","5014317659.18974","7767800040.40907","9890994368.12584","5837136699.12643","10894431506.0303","7204329706.66734","9786203847.25316","19173495855.413","25588308267.6473","52307334018.4432","86135770451.1883","91848727248.0179","109199842178.398","86382463956.5989","73324899611.0255","53725529605.9226","59146902127.1424","",
"Mexico","MEX","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","312107000","307000000","178385000","457000000","508756000","458411000","731451000","327102000","658163000","1332000000","2090000000","3078000000","1901000000","2192000000","1542000000","1984000000","2036000000","1184000000","2011000000","2785000000","2549000000","4742000000","4393000000","4389000000","10972500000","9526290000","9185600000","12829800000","12756764558","13880522690","18110008381","29860771631","23932305855","18554099227","24820542066.112","24450693810","20245294650","31552084170","27728617800","16604661210","22562690700","23553049050","15453342870","",
"Marshall Islands","MHL","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000000","1000000","","1000000","-5000000","-5000000","5446000","-3422000","15000","97471000","125783000","250958000","-70438000","136923000","3453000","295690000","-1422000","189230000","422059000","555253000","274639000","-141557000","38377000","",
"Middle income","MIC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","1455418987.59906","1601480163.39391","867752099.067779","2087836063.59793","2866913670.54054","4536177887.42701","3199779267.7139","4270216459.86999","5491397341.9334","6806757546.90326","7143133079.08577","11906431807.8566","10536288034.3183","9444791548.17149","8966989572.38302","11390113305.6558","9171245814.23139","9103761554.85113","16550821985.049","19475680962.8923","20824078686.6895","30631457193.2297","42298834790.8938","62086124130.8324","81340641525.3118","93121699497.2772","112122121016.347","147359727956.483","148197051050.005","150748438639.061","140531105947.581","152411872426.342","147737573836.363","142468617753.927","191918723901.334","291054513943.609","373431711934.62","555436105866.306","618645074030.375","375846211620.647","501793588019.487","635696588591.967","592607730345.126","",
"Macedonia, FYR","MKD","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24000000","9490000","11210000","15740000","150482085.6","88406156.42024","215056603.15808","447131666.3984","105574579.4194","117759613.232","323027158.54","145329601.532","427444589.3","733466879","611688378.605769","259530321.5","300734840.708","495096924.789","282676631.956062","",
"Mali","MLI","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","-600000","3400000","600000","-150000","2613001.82634081","2573754.87707783","3052755.44136923","-886305.366909781","3060000","2366532.81013672","3680103.97992037","1521577.86376028","3149060.49491759","10069648.421692","2893628.24870676","-8374099.22913333","-5989287.91098448","7050570.95296409","6363470.80392177","5729716.32402686","1205216.85000779","-21874496.9945478","4061271.09744008","17416999.6681669","111429781.431379","44793062.5367046","62986001.5641544","8868521.50557074","2178011.84110987","82439544.8386561","121731667.762822","243804700.164879","132260768.217626","101002336.353749","174876912.003348","16959586.42","-50072320.62","100318161.616358","102764525.252149","26928364.1660943","556147296.0544","310463501.4407","",
"Malta","MLT","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","11544861.4936237","4455199.05424475","5151890.39620357","10636044.1109678","15853077.5306963","14113136.4229389","18469880.9169504","21536997.8502885","16179875.627472","26633728.4130748","39048273.8526508","20866569.259095","24511551.5107052","26245343.3921579","18970276.3546412","21883369.2847757","19392652.9824646","40803167.5347834","51651039.8358645","45794392.5233645","76982451.2556362","39542418.7631301","56441543.4034257","151693045.263198","129193330.646902","293183485.178969","82267806.5050814","283173773.333973","857406992.742175","601037569.575233","240121714.20694","-429922333.275055","1006985513.30543","395214249.939093","693199530.167088","1781163848.78101","838849237.359265","1055756271.7946","889451028.460191","1042239227.95275","647106169.394159","599290811.453561","",
"Myanmar","MMR","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","50000","280000","30000","1020000","3310000","","60000","","","380000","","","-420000","780000","","140000","-1540000","","7890413.28038154","162787693.239277","240411146.570132","173339723.692503","105745339.036241","126910312.058093","279922221.854349","313412874.305544","390813529.144054","317833772.603796","255617520.187609","258266429.413804","210318105.280668","152084506.39309","251452483.163232","213548494.198041","234904379.027598","275812653","709922015.3","863880447.312828","1078972200.98264","901133534.876797","1000557266.04271","2242980000","",
"Middle East & North Africa (developing only)","MNA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","127110000","88720000","146169999.381979","613525438.417632","659110353.69899","599281693.891257","226959064.188945","294601905.906019","819596610.565686","903255274.101404","247855809.436564","549090901.345394","193847175.351931","351862762.55369","988844099.993093","1427218268.24592","1042867315.66914","772159688.419361","1557793732.56961","1644346353.65766","719866607.139132","1145954169.89682","2370616628.67519","2792751544.91042","2439356879.70549","907067229.781223","1356007506.44577","1947942194.03785","2641475800.7237","1914645359.29123","3919828446.84847","3719863858.15206","8198700420.40393","10075584308.4753","10377929613.9692","18468185943.3949","29803455042.4","33791477212.3","35571963436.2892","29589839619.8351","25616163878.019","15989034602.2114","22699494041.108","",
"Montenegro","MNE","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937515441.421656","975105642.324132","1549312934.57463","758407499.531761","556257883.119142","618367296.036318","",
"Mongolia","MNG","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","140000","","","","","11120000","2000000","7700000","6900000","9800000","15900000","25000000","18900000","30400000","53700000","43000000","77794000","131500000","92900000","184600000","343980000","372754400","844697949.479072","623609218.24768","1691421731.58405","4714590858.87431","4451772354.32035","",
"Northern Mariana Islands","MNP","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","2630000","6250000","16700000","21600000","6140000","14960000","95130000","","6552000","7377000","1562000","807000","1000000","596000","4596000","14608000","2534000","-465000","1504000","430000","-1206000","4272000","-3771000","-7939000","33864000","7714000","10038000","64000","14764000","-1143000","4561666.6667","",
"Mozambique","MOZ","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","300000","30000","5500000","4020000","2000000","6670000","-12640000","","2000000","2430000","4360000","370000","1930000","2470000","-2920000","330000","1500000","6200000","4500000","3400000","9200000","22500000","25300000","32000000","35000000","45000000","72500000","64400000","212700000","381700000","139200000","255416251","347584940","336698815","244703873.36","122413755.58","185376653.3","416689348.4","559119391.264251","899291141.6","1258161876.78528","2846255301.74","5238320034.89682","",
"Mauritania","MRT","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","800000","4040000","2110000","9850000","3620000","-122702517.736017","1554786.7998946","4123975.17572434","2859463.85052803","63234733.3442284","27094083.3336738","12444137.6930377","14970300.8547559","1368321.82931921","8526200.30308129","6979308.55552842","4490756.30253107","1678435.26518826","1926632.93213602","3467748.73270641","6736220.52128174","2269792.03742309","7549402.91347201","16091938.1652376","2079708.67893992","6989378.50785374","-435540","-3329920","132643.000207807","15119460","40096000","76700000","67400000","101893331","391600000","814100000","154601638.1236","139372822.2997","342770661.9984","-3072044.396","130528391.3387","588561031.3107","1204368316.3644","",
"Mauritius","MUS","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","1600000","1300000","1560000","1020000","3610000","3900000","3142995.0502532","2270213.41301668","4380787.81238559","1743787.42730488","1171220.50952489","671400.663051981","1747520.13103901","1623071.53482315","4927417.21232316","7965040.16525802","7425912.59824637","17160761.130229","23739137.3911879","35803826.5066351","41040223.904697","17377628.5393475","14714189.7155953","14732526.727495","19988456.0634434","18692860.9567486","36661330.282556","55277851.5405021","12170393.8497832","49353190.6361287","265641239.441185","-27675565.7136838","32073116.0847954","62630665.276514","13894736.4049872","41776995.78","106758059.1","340763853.7","377724738.1","256680711.8","429958030.6909","273392322.1626","360931780.3661","",
"Malawi","MWI","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","8600000","9600000","10100000","7700000","22700000","22110000","9700000","5537539.58685068","9125979.11528687","-1224173.13630506","9481641.54241472","1116945.1859526","6000000","2553705.85480272","27290000","523530.769193591","-2930000","90549.2604955082","17440000","9290000","23300000","-28700000","-7100000","8000000","24992617.8909746","5643045.57927183","15797661.1266005","14868714.3613082","12104230.402425","58528206.2830455","25999996.3612226","19299991.0892369","5899999.35886242","83151292.6003368","129706672.954944","139696707.383179","35561531.63","124388838.7","195424461.064923","49130854.8429207","97010028.4484276","128810738.21707","129492664.735634","",
"Malaysia","MYS","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","94000000","100000000","114000000","172000000","570819254.595406","350491202.931934","381259652.112456","405885818.525049","499991004.965365","573467421.839787","933903976.260898","1264688331.16862","1397196045.41608","1260527733.35506","797476861.32283","694712466.229255","488874111.042602","422679709.984832","719418050.366901","1667871568.72095","2332455289.06142","3998448522.46006","5183358086.40239","5005642759.8826","4341800916.32297","4178239335.03811","5078414947.87739","5136514575.67472","2163401815.57573","3895263157.89474","3787631578.94737","553947368.421053","3203421052.63158","2473157894.73684","4624210526.31579","3924786634.73868","7690731246","9071369835","7572512432.33634","114664434.56228","10885613792.2835","15119371104.8648","9733616207.38083","",
"North America","NAC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","3086057131.7251","3143360472.31819","3462292024.20398","5304591220.81785","7053476023.33184","5946185379.81793","5700734869.44934","6271801148.83629","9590150569.46496","14007735854.0029","22743313577.3401","25853718071.0432","12564047128.3617","12469495942.2278","29513734373.5467","21366650952.2109","38267502472.2341","66585665360.8984","63807142242.2248","74276740458.2549","56070601938.1818","26054387247.6028","24586794694.1215","56128859062.8605","54353759965.3903","67119143130.3223","96155109106.0034","117147542174.489","201875194378.727","314292255778.126","387485135752.975","194772777448.32","106428421959.141","70968909808.2706","146056313058.899","164271479625.844","354493625010","460622337406.986","395067979381.6","177521420768.83","288162981257.596","292778770147.244","247007990905.832","",
"Namibia","NAM","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","9000000","-170000","-1510000","-480000","29567264.7220339","120449858.129188","118232231.782392","55267528.1671983","97977966.4573084","153015438.01703","128693897.273987","90972979.0142207","96232390.3694651","1592530.09997038","118862678.367992","36137622.2732136","51232316.6668756","33258076.2035474","88203578.8196124","392758629.43539","609774001.2","669795195.370224","749771643.795097","549806151.338322","686289138.92188","968867334.978769","357492171.1042","",
"New Caledonia","NCL","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","10000","9570000","","410000","3333.3333","3193333.3333","3193333.3333","3326666.6667","2000000","1202222.2222","2130000","120000","2840000","110000","140000","1150740.7407","860000","8290000","31350000","3300000","-200000","20000000","40000","710000","-860000","10000000","20000","4460000","-40626074.9537","103041244.1615","59055445.6614435","116048161.873983","27480195.7306092","-6738759.00139891","749088411.7","417453934.4","1746381957.08535","1182295527.61516","1862555987.77448","1745036973.74671","1587780303.0303","",
"Niger","NER","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","2720000","-5300000","900000","1000000","6908881.39527996","22555805.050949","9889077.68217059","12850065.2378702","42657877.3093678","46788844.8047331","49119755.0071978","-6112652.71064773","28216139.9055706","1215012.50762237","1446367.68238848","-9382033.12946077","17597158.8628754","14816832.815341","6906202.1191653","761735.667661571","40813210.1234529","15157374.2665685","56390110.9051159","-34351290.4041736","-11258910.5404045","7188242.64249891","9873865.70973618","18171246.4322667","-1023812.49796726","276108.883660457","8437078.89676816","22895113.7465925","2404631.80196633","14912242.4631477","26326708.160125","49733809.247239","40274236.62","98942805.39","281935056.438537","631278387.018506","795859655.973123","1065789864.0716","793354975.8891","",
"Nigeria","NGA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","205000000","286000000","305000000","373000000","257000000","470120000","339000000","440514242.456461","210933271.432604","309598869.22621","-738870004.370972","542327289.070406","430611256.454158","364434580.203909","189164784.859178","485581320.932238","193214907.534803","610552091.468468","378667097.69376","1884249738.78897","587882970.628472","712373362.47117","896641282.4724","1345368587.00053","1959219858.15603","1079271551.03804","1593459221.78999","1539445718.14831","1051326216.95199","1004916719.01059","1140137659.78368","1190632023.7346","1874042129.70642","2005390032.50271","1874033034.84085","4982533942.86909","4854416867","6034971231","8196606673.15448","8554840768.97246","6048560266.38638","8841952775.27674","7101031884.44864","",
"Nicaragua","NIC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","15000000","13300000","10000000","13200000","13800000","10900000","12900000","10000000","7000000","2800000","12533333.3333","-30000","9966666.6667","100000","7444444.4444","-10000","60000","2410000","-90000","2800000","670000","42000000","15000000","38800000","46700000","88900000","120000000","203400000","218200000","337300000","266500000","150200000","203900000","201300000","250000000","241100000","286800000","381700000","626100000","434200000","508000000","967900000","804600000","",
"Netherlands","NLD","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","632596684.625027","752897735.480258","754553458.333699","1118995448.40256","1103114453.63161","1232377357.41231","581098299.089075","605297449.113877","1082145422.5948","1715155179.12549","2278377890.29283","1799058373.12085","1227497017.75114","1357995933.68448","1716938277.23977","1504626364.02807","3129068297.9641","3029037166.55678","4781352995.57331","8559308808.21724","10675649732.6247","5623819474.59132","6186517513.00716","6380304064.2108","7126515355.23354","12206170578.6541","16604370594.2964","11033361089.8674","37618898706.316","41167755932.2744","63118802015.6062","51979626671.6359","25457149404.5176","20440751399.0478","4378639328.46771","44361220635.3813","20145260787","127114530703.169","11330712481.5856","34271244590.6258","-7665079046.53694","20278529813.2148","6684355656.50666","",
"High income: nonOECD","NOC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","319019999.995675","251319871.677516","353209650.378966","-76532653.0162357","-3188136477.85836","2499052652.08935","284325771.952491","1566563730.96667","1543379924.71143","504354195.550011","-1366143448.00322","8952118679.62079","13483716586.9798","6756927423.63595","7689814792.30091","2483232185.78216","3348103944.33894","2765516868.58913","5224784180.95547","4686406029.90267","9275934884.72463","7823785627.38867","5746803238.47215","9922043628.42257","13193155186.5409","15795391025.553","19996574281.8128","31869642694.9866","39053954085.9938","58585030905.3105","96771302545.0858","56939249755.8362","26789133315.259","43895220581.1571","101885600357.17","125795408028.041","199905880943.858","268827190782.754","264222881735.922","203241606529.282","256075464878.887","271150258940.451","235885169129.924","",
"Norway","NOR","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","64000000","94000000","121000000","209000000","346000000","219677309.752939","371391272.280849","768296209.74682","489814167.580236","401356278.159851","59815997.6520169","671834823.504391","442014474.351201","328326744.85463","-180453470.796221","-426467505.721649","1017367167.87404","186764620.547531","279336284.041991","1519335828.22358","1003127861.11295","-397605982.782991","-668114802.999061","991524094.747359","2736393919.77788","2392766980.23558","3179027080.15712","3886051613.81259","4353858045.2252","6775943655.47974","6961693056.49308","2103858889.31302","656954092.913587","3549766422.68443","2543976752.53725","10529613555.2523","12110627651","25453237724","23901506605.8496","7482324091.99965","20398921410.7629","13022330356.0653","22951127506.0839","",
"Nepal","NPL","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","30000","-10000","250000","","-40000","","410000","300000","300000","-230000","-30000","-600000","950000","650000","1170000","1390000","680000","420000","5940000","2220000","","","","","19160171.0939681","23056467.765552","12024659.8985728","4350000","-484827","20850000","-5952541.12704632","14778085.6065136","-417346.383904296","2451784.70709983","-6647983.904","5741706.053","995123.930669506","38176181.1102952","87799641.8872556","94022274.7010189","91996289.6817916","",
"New Zealand","NZL","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","146000000","110000000","126691200","207651305.810753","251606581.876929","138170133.955683","277642663.42053","154322238.197938","273738238.09393","350535640.277399","178240115.736027","274605379.102922","327618472.3279","174927188.329942","1262834207.73106","1265521830.3788","1213713075.65765","1284125982.55286","1717396756.50058","1627085449.56277","1735087581.18521","1289798130.68474","1934131390.70885","2395941412.15469","2496120601.9473","3316447778.2606","2337643247.05253","2466580756.57163","1283024498.79724","1145708993.25987","3840546920.71668","-299061278.79562","1481020349.40177","2266636952.82854","2340482422.30849","1696406251.746","5257085481.01462","1860569104.68794","4492519598.28495","-302106016.156563","501819829.676064","4063971095.11621","2209082993.32861","",
"High income: OECD","OEC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","8253069402.27904","9933185179.85289","10875526956.6288","14767705698.2922","20275053779.8031","15779398031.172","14506824973.8657","19055895924.6832","24186635342.1312","32708124495.4416","45266879085.979","44914864367.1808","29584245125.6987","31425492996.7051","40777884770.6714","41813966375.3665","72049777278.9176","116137221837.488","131143567644.387","163361323343.778","165536917566.755","107881582851.648","104709478687.761","139257236672.597","146697578055.986","209734997892.65","230047963516.408","279387676175.253","489378767313.187","749911670160.318","1079645717752.82","515325521810.282","454411438282.971","377798904287.9","418027180602.618","906463273976.715","1141546740414.83","1575151005311.72","1273713845753.6","644879396619.855","713957861422.036","870810811152.87","656781218782.745","",
"OECD members","OED","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","8565176402.27904","10240185179.8529","11053911956.6288","15224705698.2922","20847809779.8031","16351809031.172","15248275973.8657","19409997924.6832","24878798342.1312","34115124495.4416","47374879085.979","48087864367.1808","31540245125.6987","33663492996.7051","42432884770.6714","43896966375.3665","74210777278.9176","117436221837.488","133508567644.387","166809323343.778","169323726558.792","114895724061.908","111425644081.688","146631951783.174","159422161926.104","224950439225.083","243244499964.928","297177277546.082","506418532826.459","767882865944.687","1101508205388.21","552482185496.171","482438595965.558","400232250600.215","449914515747.328","949450330603.715","1200655755089.83","1699381386520.72","1396194496601.6","667180973138.855","724623042816.041","919752467179.702","694109262295.683","",
"Oman","OMN","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","3020000","-270000","1710000","1486666.6667","-61088593.11259","106253619.300097","81354951.0172407","48060220.173886","86276780.7940845","117544875.846974","98436595.5368749","62536190.1057794","182107701.743219","154603358.872621","158078735.560814","161264639.036465","140320778.71051","34850455.136541","91807542.2626788","112353706.111834","142262678.803641","135240572.171651","104291287.386216","142002601.703528","76462939.875981","46293889.0694517","60600000","64500000","102000000","40100000","82000000","5201560.46814044","109232769.830949","24967490.2470741","111053315.994798","1538361508.45254","1596098830","3332119636","2951885565.6697","1509232769.83095","1141742522.75683","788036410.923277","1513654096.22887","",
"Other small states","OSS","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","3800000","3110000","3580000","6720000","8942128.36842074","-13479618.0169462","28288183.0894039","43258512.6676623","132777338.846043","260539373.73235","184858902.358173","197694486.468499","151974203.599096","145891231.607334","94927032.7913887","104556203.748224","254304962.815592","320693468.913244","297630954.448475","173896749.641178","342443426.848403","250464738.270777","383381418.943373","-176584948.993877","156563718.257759","472872372.202794","516687012.117702","343693588.05864","1128565170.97157","476028750.552637","764515942.487663","951664332.136933","1398562022.49102","1875217916.71821","1903168917.99507","2160106312.41861","2722533478.02427","4865674276.99933","3754744276.38175","5455523390.22343","5942644734.62293","5943791263.21679","5331619046.27334","",
"Pakistan","PAK","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","23000000","1000000","17000000","-4000000","4000000","25000000","8220530.16788921","15223204.0146096","32273192.5109724","58254127.3625728","63632992.7810683","108084748.503728","63833091.6241583","29457026.6648159","55510169.7116457","131389252.246715","105730331.820871","129377643.592481","186491557.33337","210599917.11983","245262963.460759","258414487.035348","336479857.130617","348556957.814185","421024638.454288","722631560.660742","921976182.51983","716253125.440908","506000000","532000000","308000000","383000000","823000000","534000000","1118000000","2201000000","4273000000","5590000000","5438000000","2338000000","2018000000","1308770000","853680000","",
"Panama","PAN","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","10900000.0109","-2500000.0025","49800000.0498","218500000.2185","303200000.3032","366600000.3666","79400000.0794","-135500000.056458","67300000","20300000","-556500000","-595100000","51500000","135500000","108500000","144500000","169600000","401500000","223000000","415500000","1299300000","1203100000","755600000","623900000","467100000","98600000","817500000","1019100000","1104400000","2936300000","2023400000","2534000000","1085500000","2194600000","3223100000","3383000000","",
"Peru","PER","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","-13960000","-3220000","60313000","95630000","62372000","81105000","71889000","54100000","25000000","71000000","26900000","125000000","48000000","38000000","-89000000","1000000","22000000","32000000","26000000","59000000","41000000","-7000000","-79000000","760588959.23","3289186723.23","2556981500","3471149000","2139260000","1643949119.92647","1940008800","809696760.032968","1144260000","2155836814.73346","1335007073.0402","1599038388.965","2578719365.11","3466531061.27322","5490961307","6923651284.62579","6430652960.91184","8454627587.91059","8232636978.88026","12244224090.3033","",
"Philippines","PHL","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","-1040000","21590000","4100000","59300000","130740000","114000000","153500000","210000000","101000000","7000000","-106000000","172000000","16000000","105000000","9000000","12000000","127000000","307000000","936000000","563000000","530000000","544000000","228000000","1238000000","1591000000","1478000000","1517000000","1222000000","2287000000","1247000000","2240000000","195000000","1542000000","491000000","688000000","1664000000","2707000000","3245000000","1436000000","2712000000","1635000000","1816000000","2797000000","",
"Palau","PLW","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000000","1000000","1000000","1000000","","","-210000","-3780000","81220000","-1530000","6150000","14910000","10760000","1240000","1560000","180000","870000","1187000","3513000","5997000","794000","6723000","6233000","4583333.3333","",
"Papua New Guinea","PNG","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","129650000","47490000","85880000","111900000","72690000","-2230000","20830132.1537563","19802242.9724937","38906963.6529981","44202748.9266241","75523630.6946499","86179343.0115958","85888142.9040138","138866933.622189","115687425.550227","83349062.3085891","90804634.292244","93178868.6851381","153493786.438467","203390734.434008","155413498.325654","116718887.919769","104299700.930699","61950797.7187512","56950397.6608725","454568860.072136","111294012.900957","28575266.3214268","109626019.489705","296492684.425976","95931144.2141502","62540527.0003166","18278809.7582389","117666772.848792","30503887.2559181","31818696.740158","11777272.9741484","94558953.92","-30591591.756566","418816685.883252","28720688.2423227","-309198344.9812","28795623.0653","",
"Poland","POL","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","6000000","5000000","25000000","30000000","10000000","18000000","14000000","16000000","28000000","15000000","16000000","12000000","15000000","11000000","89000000","291000000","678000000","1715000000","1875000000","3659000000","4498000000","4908000000","6365000000","7270000000","9343000000","5714000000","4131000000","4589000000","12716000000","11051000000","21518000000","25573000000","15031000000","14388000000","17074000000","17357000000","6701000000","",
"Puerto Rico","PRI","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. Rep.","PRK","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","313396.117","3140000","950000","629010000","-60790000","133770000","1920000","8490000","-660000","-10000","1840000","307370000","30660000","-14880000","3420000","-3830000","-16390000","158220000","196890000","50240000","-104620000","66730000","43800000","1970000","37656666.6667","56000000","79000000","",
"Portugal","PRT","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","28900000","56000000","73000000","95000000","106000000","115351290.512931","62999101.1965024","57914757.951664","65993577.4559346","78304050.81546","156950738.21926","174486586.144107","144033051.576479","146837896.831381","198221489.400355","274036105.15449","238151215.917245","465868832.532615","921583433.36042","1736891396.64047","2609986420.64141","2448454130.74956","1873428553.39103","1533880550.51382","1269714975.99474","684572213.806636","1346933844.53159","2356609508.11258","3004311816.96023","1167568546.63492","6681615747.73507","6173803044.09754","1754821994.04712","7254867765.78256","1660654223.2104","4427915722.96843","12642146716","5984293836","7518979341.43919","5319202735.67036","6187057515.02167","11878396627.1407","13377449645.556","",
"Paraguay","PRY","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","4752000","7100000","3481000","9200000","23656000","24400000","22000000","21700000","24600000","50200000","31700000","31900000","36600000","4900000","5200000","700000","600000","5300000","8400000","12800000","76900000","86100000","117500000","75000000","137100000","103200000","149400000","235800000","341900000","94500000","104100000","84200000","10000000","27400000","37679000","7300000","187800000","105000000","260900000","49100000","355900000","134366666.666667","363100000","",
"Pacific island small states","PSS","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","20000","-150000","45000","3515000","1900000","11124773.9570606","15053282.3797788","7125491.3230701","9858448.85968008","18584933.6497904","43603061.3786019","43798368.9594688","44950821.856509","37247803.5000786","32745930.405639","27752327.8674591","13235018.2277012","40353587.3849958","44502551.3624619","31042423.3052512","124551671.217573","51115037.0948674","151850248.917687","147940629.852676","100643338.32049","102259493.880646","-26041194.027537","177980037.634477","137943805.150073","96240345.4653073","178553338.38221","313513415.653093","-24954855.6489488","199562275.48354","288950439.918245","483614208.357163","475101805.958593","700543874.927441","955746082.157317","857819585.396625","817599599.567185","486905320.687113","446785533.897987","",
"French Polynesia","PYF","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10930935.8556037","58213238.4950585","6420023.00862775","7818937.09","30649550.54","58249411.64","13884190.29","21843717.56","115046879.643809","126189006.447005","87401515.1515","",
