List Date,Company,Group,Sector,Sub Sector,Country of Incorporation,Market,Ord Shares,Dep Receipts,Fixed Int,Warrants,MarketCapInMillions,International Main Market,FCA Listing Category,
19-Jul-99,KCOM GROUP PLC                     ,6535,Fixed Line Telecommunications,Fixed Line Telecommunications,GB,Main Market,YES,NO,NO,NO,480.84775521,N,Premium,
15-Feb-10,KEA PETROLEUM PLC                  ,533,Oil & Gas Producers,Exploration & Production,GB,AIM,YES,NO,NO,NO,3.221296332,N,,
18-Dec-06,KEFI MINERALS PLC                  ,1775,Mining,General Mining,GB,AIM,YES,NO,NO,NO,12.02137412,N,,
24-Sep-07,KELLAN GROUP(THE)PLC               ,2793,Support Services,Business Training & Employment Agencies,GB,AIM,YES,NO,NO,NO,3.29447165775,N,,
5-May-94,KELLER GROUP                       ,2357,Construction & Materials,Heavy Construction,GB,Main Market,YES,NO,NO,NO,589.4585649,N,Premium,
1-Mar-13,KEMIN RESOURCES PLC                ,1777,Mining,Gold Mining,GB,AIM,YES,NO,NO,NO,16.609139465,N,,
17-Nov-94,KENMARE RESOURCES                  ,1775,Mining,General Mining,IE,Main Market,YES,NO,NO,NO,190.5344494644,Y,Premium,
12-Jun-06,KENNEDY VENTURES PLC               ,2791,Support Services,Business Support Services,GB,AIM,YES,NO,NO,NO,2.0440675,N,,
28-Feb-14,KENNEDY WILSON EUROPE REAL EST PLC ,8633,Real Estate Investment & Services,Real Estate Holding & Development,JE,Main Market,YES,NO,NO,NO,1405.70274,N,Premium,
19-Apr-90,KERRY GROUP PLC                    ,3577,Food Producers,Food Products,IE,Main Market,YES,NO,NO,NO,7433.26861543878,Y,Premium,
19-Nov-54,KEYSTONE INVESTMENT TRUST          ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,YES,NO,247.63058175,N,Premium,
12-Jul-13,KEYWORDS STUDIOS PLC               ,2791,Support Services,Business Support Services,GB,AIM,YES,NO,NO,NO,67.124634975,N,,
7-Sep-12,KIBO MINING PLC                    ,1775,Mining,General Mining,IE,AIM,YES,NO,NO,NO,3.674842598,N,,
12-Dec-96,KIER GROUP                         ,2357,Construction & Materials,Heavy Construction,GB,Main Market,YES,NO,NO,NO,816.9214805,N,Premium,
15-Dec-05,KIMBERLY ENTERPRISES N.V.          ,8633,Real Estate Investment & Services,Real Estate Holding & Development,NL,AIM,YES,NO,NO,NO,0.2721111118,N,,
24-Nov-82,KINGFISHER                         ,5375,General Retailers,Home Improvement Retailers,GB,Main Market,YES,NO,NO,NO,7118.343191575,N,Premium,
4-Apr-96,KINGS ARMS YARD VCT PLC            ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,37.128089375,N,Premium,
8-Jun-95,KINGSPAN GROUP                     ,2353,Construction & Materials,Building Materials & Fixtures,IE,Main Market,YES,NO,NO,NO,1650.08770478914,Y,Premium,
1-Jul-04,KIRKLAND LAKE GOLD INC             ,1777,Mining,Gold Mining,CA,AIM,YES,NO,NO,NO,145.9046277,N,,
30-Dec-13,KODAL MINERALS PLC                 ,1775,Mining,General Mining,GB,AIM,YES,NO,NO,NO,2.13478707475,N,,
5-Dec-13,KOFAX LTD                          ,9537,Software & Computer Services,Software,BM,Main Market,YES,NO,NO,NO,379.1299280175,Y,Premium,
17-Jun-11,KOLAR GOLD LTD                     ,1777,Mining,Gold Mining,GG,AIM,YES,NO,NO,NO,3.22088609375,N,,
11-Jul-95,KOMERCNI BANKA                     ,8355,Banks,Banks,CZ,Main Market,NO,YES,NO,NO,267.700499989453,Y,Standard,
27-Sep-99,KONAMI CORP                        ,3747,Leisure Goods,Toys,JP,Main Market,YES,NO,NO,NO,867.993075036424,Y,Standard,
18-Jun-96,KONINKLIJKE KPN NV                 ,6535,Fixed Line Telecommunications,Fixed Line Telecommunications,NL,Main Market,YES,NO,NO,NO,0,Y,Standard,
10-Mar-14,KOOVS PLC                          ,5371,General Retailers,Apparel Retailers,GB,AIM,YES,NO,NO,NO,31.58504189,N,,
16-Oct-13,KROMEK GROUP PLC                   ,4535,Health Care Equipment & Services,Medical Equipment,GB,AIM,YES,NO,NO,NO,45.519427525,N,,
31-Mar-10,KSK POWER VENTUR PLC               ,7535,Electricity,Electricity,IM,Main Market,YES,NO,NO,NO,149.01231,N,Standard,
1-Jun-99,KT CORP                            ,6535,Fixed Line Telecommunications,Fixed Line Telecommunications,KR,Main Market,NO,YES,NO,NO,2125.29753619024,Y,Standard,
27-Dec-06,KUBERA CROSS-BORDER FUND LTD       ,8985,Equity Investment Instruments,Equity Investment Instruments,KY,AIM,YES,NO,NO,NO,20.176527113799,N,,
16-Feb-05,KUMHO TIRE CO INC                  ,3357,Automobiles & Parts,Tires,KR,Main Market,NO,YES,NO,NO,116.604701995406,Y,Standard,
21-Feb-94,L.A.B.INVESTMENTS                  ,6,Debentures & Loans,Debentures & Loans,GB,Main Market,NO,NO,YES,NO,0,N,Standard,
22-May-95,L.G.S.INVESTMENTS                  ,6,Debentures & Loans,Debentures & Loans,GB,Main Market,NO,NO,YES,NO,0,N,Standard,
20-Sep-67,LADBROKES PLC                      ,5752,Travel & Leisure,Gambling,GB,Main Market,YES,NO,NO,NO,1105.396778044,N,Premium,
23-Jun-49,LAIRD PLC                          ,9578,Technology Hardware & Equipment,Telecommunications Equipment,GB,Main Market,YES,NO,NO,NO,839.61447255,N,Premium,
6-Nov-08,LAMPRELL PLC                       ,573,"Oil Equipment, Services & Distribution",Oil Equipment & Services,IM,Main Market,YES,NO,NO,NO,500.9508907575,N,Premium,
16-Mar-09,LANCASHIRE HLDGS                   ,8536,Nonlife Insurance,Property & Casualty Insurance,BM,Main Market,YES,NO,NO,NO,1234.34691954,Y,Premium,
6-Sep-02,LAND SECURITIES GROUP PLC          ,8671,Real Estate Investment Trusts,Industrial & Offices REITs,GB,Main Market,YES,NO,NO,NO,8789.35159269,N,Premium,
6-Apr-05,LANDORE RESOURCES PLC              ,1775,Mining,General Mining,GG,AIM,YES,NO,NO,NO,10.99653128125,N,,
21-Apr-06,LANSDOWNE OIL & GAS                ,533,Oil & Gas Producers,Exploration & Production,GB,AIM,YES,NO,NO,NO,16.33779348375,N,,
27-Sep-04,LARSEN & TOUBRO                    ,2357,Construction & Materials,Heavy Construction,IN,Main Market,NO,YES,NO,NO,0,Y,,
3-Oct-97,LATCHWAYS                          ,2797,Support Services,Industrial Suppliers,GB,Main Market,YES,NO,NO,NO,82.3292106,N,Premium,
31-Dec-04,LATHAM(JAMES)                      ,2797,Support Services,Industrial Suppliers,GB,AIM,YES,NO,YES,NO,94.3614315,N,,
10-Oct-96,LAVENDON GROUP                     ,2791,Support Services,Business Support Services,GB,Main Market,YES,NO,NO,NO,301.88031543,N,Premium,
10-Jul-46,LAW DEBENTURE CORP                 ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,610.42384296,N,Premium,
8-Feb-12,LEAD ALL INVESTMENTS LTD           ,8775,General Financial,Specialty Finance,KY,AIM,YES,NO,NO,NO,1.95000013,N,,
28-Jun-07,LEAF CLEAN ENERGY CO               ,8775,General Financial,Specialty Finance,KY,AIM,YES,NO,NO,NO,46.99218999,N,,
8-Nov-13,LEARNING TECHNOLOGIES GROUP PLC    ,2793,Support Services,Business Training & Employment Agencies,GB,AIM,YES,NO,NO,NO,61.98945305,N,,
24-Nov-04,LECICO EGYPT S.A.E.                ,2353,Construction & Materials,Building Materials & Fixtures,EG,Main Market,NO,YES,NO,NO,11.6379269995415,Y,Standard,
23-Oct-06,LED INTL HLDGS LTD                 ,2737,Electronic & Electrical Equipment,Electronic Equipment,HK,AIM,YES,NO,NO,NO,6.84458725,N,,
27-Jun-11,LEED RESOURCES PLC                 ,533,Oil & Gas Producers,Exploration & Production,GB,AIM,YES,NO,NO,NO,1.5525889165,N,,
3-Aug-92,LEEDS BUILDING SOCIETY             ,7,Preference,Preference,GB,Main Market,NO,NO,YES,NO,0,N,Standard,
13-Mar-02,LEEDS GROUP PLC                    ,8775,General Financial,Specialty Finance,GB,AIM,YES,NO,NO,NO,10.56184996,N,,
2-Jul-79,LEGAL & GENERAL GROUP              ,8575,Life Insurance,Life Insurance,GB,Main Market,YES,NO,NO,NO,13568.45514486,N,Premium,
2-Mar-00,LEGENDARY INVESTMENTS              ,8775,General Financial,Specialty Finance,GB,AIM,YES,NO,NO,NO,2.03434666275,N,,
17-May-13,LEKOIL LTD                         ,533,Oil & Gas Producers,Exploration & Production,KY,AIM,YES,NO,NO,NO,176.130773005,N,,
16-Nov-07,LENI GAS & OIL PLC                 ,533,Oil & Gas Producers,Exploration & Production,GB,AIM,YES,NO,NO,NO,130.07452345875,N,,
5-Mar-14,LENTA LTD                          ,5337,Food & Drug Retailers,Food Retailers & Wholesalers,VG,Main Market,NO,YES,NO,NO,2621.57265296356,Y,Standard,
9-Apr-09,LEWIS(JOHN)                        ,7,Preference,Preference,GB,Main Market,NO,NO,YES,NO,0,N,Standard,
9-Apr-09,LEWIS(JOHN)PARTNERSHIP             ,7,Preference,Preference,GB,Main Market,NO,NO,YES,NO,0,N,Standard,
10-Jan-14,LEYSHON ENERGY LTD                 ,533,Oil & Gas Producers,Exploration & Production,VG,AIM,YES,NO,NO,NO,7.171894845,N,,
31-Dec-10,LEYSHON RESOURCES                  ,1777,Mining,Gold Mining,AU,AIM,YES,NO,NO,NO,1.030989327,N,,
21-Dec-01,LG CHEM                            ,1353,Chemicals,Commodity Chemicals,KR,Main Market,NO,YES,NO,NO,3888.69218228319,Y,Standard,
5-Sep-02,LG ELECTRONICS INC                 ,3743,Leisure Goods,Consumer Electronics,KR,Main Market,NO,YES,NO,NO,0,Y,Standard,
5-Jul-01,LIDCO GROUP                        ,4535,Health Care Equipment & Services,Medical Equipment,GB,AIM,YES,NO,NO,NO,26.6303543,N,,
7-Jan-08,LIFELINE SCIENTIFIC INC            ,4535,Health Care Equipment & Services,Medical Equipment,US,AIM,YES,NO,NO,NO,26.8783064,N,,
9-Apr-02,LIGHTHOUSE GROUP PLC               ,8775,General Financial,Specialty Finance,GB,AIM,YES,NO,NO,NO,4.788504675,N,,
27-Nov-08,LIGHTWAVERF PLC                    ,3743,Leisure Goods,Consumer Electronics,GB,AIM,YES,NO,NO,NO,3.0352985,N,,
12-May-14,LIMITLESS EARTH PLC                ,8775,General Financial,Specialty Finance,GB,AIM,YES,NO,NO,NO,2.943,N,,
22-Jan-01,LINDSELL TRAIN INVESTMENT TST(THE) ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,0,N,Premium,
21-Jul-99,LIONTRUST ASSET MANAGEMENT         ,8771,General Financial,Asset Managers,GB,Main Market,YES,NO,NO,NO,103.809701025,N,Premium,
5-Mar-10,LITEBULB GROUP LTD                 ,3763,Personal Goods,Clothing & Accessories,JE,AIM,YES,NO,NO,NO,19.133644635,N,,
27-Sep-96,LITE-ON TECHNOLOGY CORP            ,9572,Technology Hardware & Equipment,Computer Hardware,TW,PSM,NO,YES,NO,NO,41.4231299983679,N,Standard,
15-Jun-05,LIVERMORE INVESTMENTS GROUP LTD    ,8775,General Financial,Specialty Finance,VG,AIM,YES,NO,NO,NO,69.427684755,N,,
13-Oct-05,LLOYD ELECTRIC & ENGINEERING       ,2733,Electronic & Electrical Equipment,Electrical Components & Equipment,IN,PSM,NO,YES,NO,NO,0,N,Standard,
8-Oct-86,LLOYDS BANKING GROUP PLC           ,8355,Banks,Banks,GB,Main Market,YES,NO,YES,NO,55905.1840757115,N,Premium,
8-Feb-00,LLOYDS CAPITAL 2 L.P.              ,7,Preference,Preference,GB,Main Market,NO,NO,YES,NO,0,N,Standard,
30-Jun-09,LMS CAPITAL PLC                    ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,182.19174237,N,Premium,
2-May-07,LOCAL SHOPPING REIT PLC(THE)       ,8672,Real Estate Investment Trusts,Retail REITs,GB,Main Market,YES,NO,NO,NO,30.3209009775,N,Premium,
28-Jun-00,LOK'N STORE GROUP                  ,8633,Real Estate Investment & Services,Real Estate Holding & Development,GB,AIM,YES,NO,NO,NO,56.94068192,N,,
30-Sep-04,LOMBARD RISK MANAGEMENT            ,9537,Software & Computer Services,Software,GB,AIM,YES,NO,NO,NO,32.8745325,N,,
29-Nov-44,LONDON & ASSOCIATED PROPERTIES     ,8633,Real Estate Investment & Services,Real Estate Holding & Development,GB,Main Market,YES,NO,NO,NO,35.7020842,N,Standard,
9-Feb-59,LONDON & ST LAWRENCE INVESTMENT    ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,YES,NO,104.79517728,N,Premium,
22-Dec-05,LONDON CAPITAL GROUP HLDGS PLC     ,8777,General Financial,Investment Services,GB,AIM,YES,NO,NO,NO,15.624161,N,,
13-Nov-46,LONDON FINANCE & INVESTMENT GROUP  ,8771,General Financial,Asset Managers,GB,Main Market,YES,NO,NO,NO,9.828,N,Premium,
6-Nov-09,LONDON MINING PLC                  ,1757,Industrial Metals,Steel,GB,AIM,YES,NO,NO,NO,0,N,,
30-Dec-99,LONDON SECURITY PLC                ,2791,Support Services,Business Support Services,GB,AIM,YES,NO,NO,NO,285.07934025,N,,
15-May-06,LONDON STOCK EXCHANGE GROUP        ,8777,General Financial,Investment Services,GB,Main Market,YES,NO,NO,NO,7027.33931965,N,Premium,
1-Oct-10,LONDONMETRIC PROPERTY PLC          ,8674,Real Estate Investment Trusts,Diversified REITs,GB,Main Market,YES,NO,NO,NO,1063.336352342,N,Premium,
22-Sep-61,LONMIN                             ,1779,Mining,Platinum & Precious Metals,GB,Main Market,YES,NO,NO,NO,996.373716642,N,Premium,
21-Jun-73,LOOKERS                            ,5379,General Retailers,Specialty Retailers,GB,Main Market,YES,NO,NO,NO,538.4421480375,N,Premium,
8-Feb-06,LOTTE SHOPPING CO LTD              ,5373,General Retailers,Broadline Retailers,KR,Main Market,NO,YES,NO,NO,1205.73917935777,Y,Standard,
18-Sep-47,LOW & BONAR PLC                    ,2353,Construction & Materials,Building Materials & Fixtures,GB,Main Market,YES,NO,YES,NO,176.219155005,N,Premium,
5-Apr-66,LOWLAND INVESTMENT CO              ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,359.31872958,N,Premium,
7-Dec-09,LP HILL PLC                        ,1775,Mining,General Mining,GB,AIM,YES,NO,NO,NO,24.650876875,N,,
7-May-02,LPA GROUP                          ,2733,Electronic & Electrical Equipment,Electrical Components & Equipment,GB,AIM,YES,NO,NO,NO,12.015802435,N,,
21-Nov-06,LSL PROPERTY SERVICES PLC          ,8637,Real Estate Investment & Services,Real Estate Services,GB,Main Market,YES,NO,NO,NO,326.0175135,N,Premium,
16-Nov-07,LSR GROUP OJSC                     ,2357,Construction & Materials,Heavy Construction,RU,Main Market,NO,YES,NO,NO,81.5696640045062,Y,Standard,
14-May-08,LUCKY CEMENT LTD                   ,2353,Construction & Materials,Building Materials & Fixtures,PK,PSM,NO,YES,NO,NO,136.668149994615,N,Standard,
2-Aug-07,LUDGATE ENVIRONMENTAL FUND LTD     ,8985,Equity Investment Instruments,Equity Investment Instruments,JE,AIM,YES,NO,NO,NO,26.79856927,N,,
3-Apr-06,LUDORUM                            ,8775,General Financial,Specialty Finance,GB,AIM,YES,NO,NO,NO,5.177045475,N,,
7-May-97,LUKOIL OAO                         ,537,Oil & Gas Producers,Integrated Oil & Gas,RU,Main Market,YES,YES,NO,NO,52076.5385080835,Y,Standard,
23-Oct-09,LXB RETAIL PROPERTIES PLC          ,8633,Real Estate Investment & Services,Real Estate Holding & Development,JE,AIM,YES,NO,NO,NO,253.40991612,N,,
12-Nov-09,M WINKWORTH PLC                    ,8637,Real Estate Investment & Services,Real Estate Services,GB,AIM,YES,NO,NO,NO,16.927133835,N,,
14-Jul-04,M&C SAATCHI                        ,5555,Media,Media Agencies,GB,AIM,YES,NO,NO,NO,217.389115125,N,,
17-Mar-97,M&G HIGH INCOME INVESTMENT TRUST   ,8995,Nonequity Investment Instruments,Nonequity Investment Instruments,GB,Main Market,YES,NO,YES,NO,693.43195779375,N,Premium,
28-Oct-02,M.P.EVANS GROUP                    ,3573,Food Producers,Farming & Fishing,GB,AIM,YES,NO,NO,NO,246.1039204,N,,
30-Jun-10,MACAU PROPERTY OPPORTUNITIES FUND  ,8633,Real Estate Investment & Services,Real Estate Holding & Development,GB,Main Market,YES,NO,NO,NO,221.4290743,N,Premium,
20-Jun-73,MACFARLANE GROUP                   ,2723,General Industrials,Containers & Packaging,GB,Main Market,YES,NO,NO,NO,44.7043254,N,Premium,
14-Mar-06,MACQUARIE KOREA INFRASTRUCTURE FUND,2777,Industrial Transportation,Transportation Services,KR,PSM,NO,YES,NO,NO,387.849917295919,N,Standard,
20-Sep-13,MACROMAC PLC                       ,9537,Software & Computer Services,Software,JE,AIM,YES,NO,NO,NO,19.1425,N,,
29-Nov-10,MADAGASCAR OIL LTD                 ,533,Oil & Gas Producers,Exploration & Production,BM,AIM,YES,NO,NO,NO,65.2752810675,N,,
22-Apr-08,MAGNIT PJSC                        ,5337,Food & Drug Retailers,Food Retailers & Wholesalers,RU,Main Market,NO,YES,NO,NO,18664.9238879856,Y,Standard,
30-Apr-07,MAGNITOGORSK IRON & STEEL WORKS    ,1757,Industrial Metals,Steel,RU,Main Market,NO,YES,NO,NO,1523.2726313735,Y,Standard,
25-Nov-11,MAGNOLIA PETROLEUM PLC             ,533,Oil & Gas Producers,Exploration & Production,GB,AIM,YES,NO,NO,NO,8.98256973375,N,,
27-Sep-04,MAGYAR OLAJ-ES GAZIPARE RESZVENYTAR,537,Oil & Gas Producers,Integrated Oil & Gas,HU,Main Market,NO,YES,NO,NO,0,Y,,
27-Sep-04,MAHINDRA & MAHINDRA                ,2753,Industrial Engineering,Commercial Vehicles & Trucks,IN,Main Market,NO,YES,NO,NO,0,Y,,
11-Nov-10,MAIL.RU GROUP LTD                  ,9535,Software & Computer Services,Internet,VG,Main Market,NO,YES,NO,NO,2738.54501264021,Y,Standard,
20-Dec-04,MAINTEL HLDGS                      ,2791,Support Services,Business Support Services,GB,AIM,YES,NO,NO,NO,57.1089923,N,,
5-Mar-41,MAJEDIE INVESTMENTS                ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,YES,NO,123.9360254,N,Premium,
11-Nov-96,MAJESTIC WINE PLC                  ,5379,General Retailers,Specialty Retailers,GB,AIM,YES,NO,NO,NO,244.5410672725,N,,
20-Mar-87,MALLETT                            ,5379,General Retailers,Specialty Retailers,GB,Main Market,YES,NO,NO,NO,8.142,N,Premium,
17-Dec-12,MAN GROUP PLC                      ,8771,General Financial,Asset Managers,GB,Main Market,YES,NO,NO,NO,2255.37602,N,Premium,
1-Dec-87,MANAGEMENT CONSULTING GROUP        ,2791,Support Services,Business Support Services,GB,Main Market,YES,NO,NO,NO,87.11230680375,N,Premium,
8-Dec-97,MANCHESTER & LONDON INV TRUST PLC  ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,54.6645575,N,Premium,
1-Nov-99,MANCHESTER BUILDING SOCIETY        ,7,Preference,Preference,GB,Main Market,NO,NO,YES,NO,0,N,Standard,
28-Jun-02,MANCHESTER SHIP CANAL CO           ,6,Debentures & Loans,Debentures & Loans,GB,Main Market,NO,NO,YES,NO,0,N,Standard,
22-Jan-90,MANDARIN ORIENTAL INTERNATIONAL    ,5753,Travel & Leisure,Hotels,BM,Main Market,YES,NO,NO,NO,1729.8100788796,Y,Standard,
2-Jun-95,MANDO MACHINERY CORP               ,537,Oil & Gas Producers,Integrated Oil & Gas,KR,Main Market,NO,YES,NO,NO,0,Y,Standard,
31-Jan-08,MANX FINANCIAL GROUP PLC           ,8773,General Financial,Consumer Finance,IM,AIM,YES,NO,NO,NO,13.01395713,N,,
10-Feb-14,MANX TELECOM PLC                   ,6535,Fixed Line Telecommunications,Fixed Line Telecommunications,IM,AIM,YES,NO,NO,NO,201.387782295,N,,
13-Jul-07,MAPLE ENERGY PLC                   ,537,Oil & Gas Producers,Integrated Oil & Gas,IE,AIM,YES,NO,NO,NO,8.576100275,N,,
18-Mar-05,MAR CITY PLC                       ,8633,Real Estate Investment & Services,Real Estate Holding & Development,GB,AIM,YES,NO,NO,NO,130.14565032,N,,
3-Mar-08,MARECHALE CAPITAL PLC              ,8777,General Financial,Investment Services,GB,AIM,YES,NO,NO,NO,0.83899856,N,,
19-May-06,MARIANA RESOURCES                  ,1777,Mining,Gold Mining,GG,AIM,YES,NO,NO,NO,8.09105696125,N,,
28-May-14,MARIMEDIA LTD                      ,5555,Media,Media Agencies,IL,AIM,YES,NO,NO,NO,99.749651145,N,,
19-Mar-02,MARKS & SPENCER GROUP              ,5373,General Retailers,Broadline Retailers,GB,Main Market,YES,NO,NO,NO,6535.233688655,N,Premium,
6-Jun-80,MARSH & MCLENNAN COS INC           ,8534,Nonlife Insurance,Insurance Brokers,US,Main Market,YES,NO,NO,NO,22256.0949699479,Y,Standard,
8-Jul-04,MARSHALLS                          ,2353,Construction & Materials,Building Materials & Fixtures,GB,Main Market,YES,NO,NO,NO,391.93797245,N,Premium,
23-May-47,MARSTON'S PLC                      ,5757,Travel & Leisure,Restaurants & Bars,GB,Main Market,YES,NO,YES,NO,860.649199748,N,Premium,
22-Mar-99,MARTIN CURRIE GLOBAL PORTFOLIO TST ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,175.2165025625,N,Premium,
10-May-85,MARTIN CURRIE PACIFIC TRUST        ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,110.51397959,N,Premium,
18-Dec-13,MARTINCO PLC                       ,8637,Real Estate Investment & Services,Real Estate Services,GB,AIM,YES,NO,NO,NO,27.5,N,,
